308803,GT World Mall,BENGALURU,KARNATAKA,12.97396000,77.55157000,Zeon Charging,1,Public,19.900000,Operational,2025-02-18 09:18:00.0000000,0xE6100000010C6D3997E2AAF229401ADD41EC4C635340,Paid
308804,The Rialto Hotel,BENGALURU,KARNATAKA,12.98026000,77.57661000,Zeon Charging,1,Public,16.900000,Operational,2025-02-18 09:18:00.0000000,0xE6100000010C672783A3E4F52940FB22A12DE7645340,Paid
308805,Radisson Bengaluru City Center,BENGALURU,KARNATAKA,12.97622000,77.61948000,Zeon Charging,1,Public,19.500000,Operational,2025-02-18 09:18:00.0000000,0xE6100000010CF9669B1BD3F32940AB21718FA5675340,Paid
308806,RMZ MILLENIA,BENGALURU,KARNATAKA,12.98247000,77.62461000,Zeon Charging,1,Public,19.500000,Operational,2025-02-18 09:18:00.0000000,0xE6100000010C2C9ACE4E06F729404BB0389CF9675340,Paid
308807,RMZ Infinity,BENGALURU,KARNATAKA,12.99365000,77.66045000,Zeon Charging,1,Public,19.500000,Operational,2025-02-18 09:17:00.0000000,0xE6100000010C3F575BB1BFFC29402AA913D0446A5340,Paid
308808,Grand Mercure Bengaluru,BENGALURU,KARNATAKA,12.99267000,77.66117000,Zeon Charging,1,Public,19.900000,Operational,2025-02-18 09:17:00.0000000,0xE6100000010CCE70033E3FFC29402AC6F99B506A5340,Paid
308809,Nexus Mall Koramangala,BENGALURU,KARNATAKA,12.93484000,77.61180000,Zeon Charging,1,Public,21.360989,Operational,2025-02-18 09:17:00.0000000,0xE6100000010C3BFC3559A3DE294057EC2FBB27675340,Paid
308810,Kabra Excelsior,BENGALURU,KARNATAKA,12.92786000,77.63306000,Zeon Charging,1,Public,21.360989,Operational,2025-02-18 09:17:00.0000000,0xE6100000010C7B88467710DB2940F819170E84685340,Paid
308811,Novotel Bengaluru Outer Ring Road,BENGALURU,KARNATAKA,12.92990000,77.68317000,Zeon Charging,1,Public,16.500000,Operational,2025-02-18 09:17:00.0000000,0xE6100000010CCE1951DA1BDC2940EFE6A90EB96B5340,Paid
308812,RMZ EcoWorld,BENGALURU,KARNATAKA,12.92542000,77.68788000,Zeon Charging,1,Public,21.900000,Operational,2025-02-18 09:17:00.0000000,0xE6100000010CEF2076A6D0D92940A4E4D539066C5340,Paid
308813,Metropolis Gurukrupa Apartment,BENGALURU,KARNATAKA,12.87479000,77.64694000,Zeon Charging,1,Public,11.500000,Operational,2025-02-18 09:17:00.0000000,0xE6100000010C56BC9179E4BF29405A9E077767695340,Paid
308814,Mall Of Mysore,MYSURU,KARNATAKA,12.29770000,76.66446000,Zeon Charging,1,Public,23.500000,Operational,2025-02-18 09:18:00.0000000,0xE6100000010CD50968226C98284003603C83862A5340,Paid
308815,Grand Mercure Mysore,MYSURU,KARNATAKA,12.33070000,76.64479000,Zeon Charging,2,Public,21.360989,Operational,2025-02-18 09:16:00.0000000,0xE6100000010C0C93A98251A928406CB2463D44295340,Paid
308816,Ibis Styles Mysuru,MYSURU,KARNATAKA,12.35753000,76.62834000,Zeon Charging,1,Public,23.500000,Operational,2025-02-18 09:16:00.0000000,0xE6100000010C82AD122C0EB7284031B1F9B836285340,Paid
308817,"Urs Kar Service Centre Pvt Ltd, Hebbal",MYSURU,KARNATAKA,12.35354000,76.61858000,Zeon Charging,1,Public,19.500000,Operational,2025-02-18 09:16:00.0000000,0xE6100000010CDBA7E33103B528406B7D91D096275340,Paid
308818,"Urs Cars, Hinkal",MYSURU,KARNATAKA,12.32742000,76.60886000,Zeon Charging,1,Public,22.900000,Operational,2025-02-18 09:16:00.0000000,0xE6100000010CD61C2098A3A72840EDF5EE8FF7265340,Paid
308819,Poojari’s Nirantara," JAYAPURA, MYSURU","KARNATAKA ",12.14124000,76.50854000,Zeon Charging,1,Public,19.900000,Operational,2025-02-18 09:15:00.0000000,0xE6100000010C2AC6F99B504828404D2D5BEB8B205340,Paid
308837,Wonderla Bengaluru,BENGALURU,KARNATAKA,12.83800600,77.40210400,Statiq IN,4,Public,21.360989,Operational,2025-03-04 03:29:00.0000000,0xE6100000010C1CB4571F0FAD2940CF656A12BC595340,Paid
308859,Kaustubha Residency,UDUPI,KARNATAK,13.29373000,74.74513000,Renoch IN,1,Public - Membership Required,20.000000,Operational,2025-03-04 03:29:00.0000000,0xE6100000010C4AB54FC763962A402F51BD35B0AF5240,Paid
308860,Malpe Fish Trade Center,UDUPI,KARNATAKA,13.35205000,74.70382000,Renoch IN,1,Public,20.000000,Operational,2025-03-04 03:29:00.0000000,0xE6100000010C151DC9E53FB42A4053910A630BAD5240,Paid
308861,Paradise Isle Beach Resort,UDUPI,KARNATAKA,13.36063000,74.69908000,Rebolt IN,1,Public,15.000000,Operational,2025-03-04 03:29:00.0000000,0xE6100000010CB8E9CF7EA4B82A4069520ABABDAC5240,Paid
308862,Hotel Sharadha International,UDUPI,KARNATAKA,13.34939000,74.73729000,Renoch IN,1,Public,30.000000,Operational,2025-03-04 03:29:00.0000000,0xE6100000010C5019FF3EE3B22A40BE6A65C22FAF5240,Paid
308871,Club Mahindra Resort - Virajpet,VIRAJPET,KARNATAKA,12.20992000,75.73586000,Zeon Charging,2,"Private - For Staff, Visitors or Customers",19.900000,Operational,2025-06-11 19:20:00.0000000,0xE6100000010C7A8D5DA27A6B2840D09B8A5418EF5240,Paid
308872,Mulki Sunder Ram Shetty Convention Centre,MULKI,KARNATAKA,13.06385000,74.79791000,Zeon Charging,1,Public,19.500000,Operational,2025-03-04 03:29:00.0000000,0xE6100000010CFFB27BF2B0202A40B0C91AF510B35240,Paid
308873,Shepra Farms,KOLLEGALA,KARNATAKA,12.13427000,77.07437000,Zeon Charging,1,Public,60.000000,Operational,2025-03-04 03:29:00.0000000,0xE6100000010CF8AA9509BF4428406D73637AC2445340,Paid
308874,Hotel Nanjundeshwara,PANDITHANAHALLI,KARNATAKA,13.28586000,77.18248000,Zeon Charging,1,Public,22.900000,Operational,2025-03-04 03:29:00.0000000,0xE6100000010C1878EE3D5C922A40240B98C0AD4B5340,Paid
308875,Samara's Veg,BAGEPALLI,KARNATAKA,13.79204000,77.76632000,Zeon Charging,2,Public,19.900000,Operational,2025-03-29 18:50:00.0000000,0xE6100000010C683F524486952B4053910A630B715340,Paid
308876,Paakashala Sira,SIRA,KARNATAKA,13.75492000,76.88246000,Zeon Charging,10,Public,21.900000,Operational,2025-03-08 19:04:00.0000000,0xE6100000010C5131CEDF84822B40CD0182397A385340,Paid
308877,Hotel Guruprasad Veg,CHITRADURGA,KARNATAKA,14.17052000,76.47221000,Zeon Charging,1,Public,21.900000,Operational,2025-03-04 03:29:00.0000000,0xE6100000010CBAA0BE654E572C4007B64AB0381E5340,Paid
308878,"Aaradhya Grand ""Mulbagal Dosa""",KOLAR,KARNATAKA,13.13522000,78.18786000,Zeon Charging,1,Public,23.500000,Operational,2025-03-04 03:29:00.0000000,0xE6100000010CBE874B8E3B452A40800EF3E5058C5340,Paid
308879,Highway Star Mall,VADAGUR,KARNATAKA,13.13885000,78.20935000,Zeon Charging,2,Public,21.900000,Operational,2025-03-04 03:29:00.0000000,0xE6100000010C6519E25817472A40BADA8AFD658D5340,Paid
308881,Shell Recharge Hinkal,MYSURU,KARNATAKA,12.32790000,76.60826000,Shell Recharge IN,1,Public,23.000000,Operational,2025-02-25 18:16:00.0000000,0xE6100000010C80B74082E2A72840C2DD59BBED265340,Paid
308882,Shell Recharge Mandakalli,GUDUMADANAHALLI,KARNATAKA,12.24523000,76.65978000,Shell Recharge IN,1,Public,23.000000,Operational,2025-04-01 02:06:00.0000000,0xE6100000010C04FF5BC98E7D284083A3E4D5392A5340,Paid
308883,MG Motor Mysuru,MYSURU,KARNATAKA,12.32570000,76.61038000,Tata Power,1,Public,28.000000,Operational,2025-03-04 03:29:00.0000000,0xE6100000010C499D8026C2A628407B88467710275340,Paid
308885,Shell Yelahanka New Town,BENGALURU,KARNATAKA,13.09800000,77.56580000,Shell Recharge IN,1,Public,23.000000,Operational,2025-03-04 03:29:00.0000000,0xE6100000010C1904560E2D322A40EA04341136645340,Paid
308886,Shell Recharge Kogilu Road,BENGALURU,KARNATAKA,13.10430000,77.60448000,Shell Recharge IN,1,Public,23.000000,Operational,2025-03-04 03:29:00.0000000,0xE6100000010C13F241CF66352A4082C5E1CCAF665340,Paid
308888,Shell Recharge Hennur,BENGALURU,KARNATAKA,13.07536000,77.65240000,Shell Recharge IN,4,Public,23.000000,Operational,2025-03-04 03:29:00.0000000,0xE6100000010C66DAFE9595262A4044FAEDEBC0695340,Paid
308889,Shell Recharge Thanisandra,BENGALURU,KARNATAKA,13.05367000,77.63073000,Shell Recharge IN,1,Public,23.000000,Operational,2025-03-04 03:29:00.0000000,0xE6100000010C7A8D5DA27A1B2A40CAA65CE15D685340,Paid
308890,Shell Recharge TC Palya,BENGALURU,KARNATAKA,13.02234000,77.67867000,Shell Recharge IN,1,Public,23.000000,Operational,2025-03-04 03:29:00.0000000,0xE6100000010C08C90226700B2A40AFB14B546F6B5340,Paid
308891,Shell Recharge Old Madras Road,BENGALURU,KARNATAKA,12.99230000,77.65942000,Shell Recharge IN,1,Public,23.000000,Operational,2025-03-04 03:29:00.0000000,0xE6100000010C40A4DFBE0EFC29400395F1EF336A5340,Paid
308893,Shell Recharge Mahadeva Kodigehalli,BENGALURU,KARNATAKA,13.15446000,77.70277000,Shell Recharge IN,1,Public,23.000000,Operational,2025-03-04 03:29:00.0000000,0xE6100000010C90149161154F2A4009A7052FFA6C5340,Paid
308894,Shell Recharge Budigere,UNKNOWN,KARNATAKA,13.06226000,77.74273000,Shell Recharge IN,1,Public,23.000000,Operational,2025-03-04 03:29:00.0000000,0xE6100000010CABB2EF8AE01F2A4084F068E3886F5340,Paid
308895,Shell Recharge Avalahalli,BANDAPURA,KARNATAKA,13.04041000,77.74131000,Shell Recharge IN,1,Public,23.000000,Operational,2025-03-04 03:29:00.0000000,0xE6100000010CDBDC989EB0142A40A88C7F9F716F5340,Paid
308896,Shell Recharge Brookfield,BENGALURU,KARNATAKA,12.98297349,77.70808600,Shell Recharge IN,1,Public,23.000000,Operational,2025-03-08 02:37:00.0000000,0xE6100000010C1CC5204D48F729405930F147516D5340,Paid
308897,Shell Recharge Prestige Shantiniketan,BENGALURU,KARNATAKA,12.99200000,77.72990000,Shell Recharge IN,1,Public,23.000000,Operational,2025-03-04 03:29:00.0000000,0xE6100000010C96438B6CE7FB29406D567DAEB66E5340,Paid
308898,Shell Recharge Bagmane Solarium,BENGALURU,KARNATAKA,12.97170000,77.70750000,Shell Recharge IN,1,Public,23.000000,Operational,2025-03-04 03:29:00.0000000,0xE6100000010CE10B93A982F12940E17A14AE476D5340,Paid
308899,Shell Recharge Prestige Tech Park,BENGALURU,KARNATAKA,12.94269000,77.69235000,Shell Recharge IN,1,Public,23.000000,Operational,2025-03-04 03:29:00.0000000,0xE6100000010C51888043A8E22940AED85F764F6C5340,Paid
308900,Shell Recharge Marathahalli,BENGALURU,KARNATAKA,12.94285000,77.69782000,Shell Recharge IN,1,Public,23.000000,Operational,2025-03-04 03:29:00.0000000,0xE6100000010C3411363CBDE22940A99F3715A96C5340,Paid
308901,Shell Recharge Haralur,BENGALURU,KARNATAKA,12.91293000,77.66542000,Shell Recharge IN,1,Public,23.000000,Operational,2025-03-04 03:29:00.0000000,0xE6100000010C16139B8F6BD32940AD86C43D966A5340,Paid
308902,Shell Recharge Gokare Road,DEVANAHALLI,KARNATAKA,13.23897000,77.72394000,Shell Recharge IN,1,Public,23.000000,Operational,2025-03-04 03:29:00.0000000,0xE6100000010C43739D465A7A2A400A117008556E5340,Paid
308903,Shell Recharge Yelachenahalli,BENGALURU,KARNATAKA,12.89719000,77.57071000,Shell Recharge IN,1,Public,23.000000,Operational,2025-03-04 03:29:00.0000000,0xE6100000010CB398D87C5CCB294003603C8386645340,Paid
308904,Shell Recharge Kanakapura Road,BENGALURU,KARNATAKA,12.86276000,77.53146000,Shell Recharge IN,1,Public,23.000000,Operational,2025-03-04 03:29:00.0000000,0xE6100000010C0B98C0ADBBB9294075C8CD7003625340,Paid
308905,"Shell Recharge, Chandapura",ATTIBELE,KARNATAKA,12.78840738,77.73682462,Shell Recharge IN,1,Public,23.000000,Operational,2025-03-31 15:21:00.0000000,0xE6100000010CD30CD221AA93294068727322286F5340,Paid
308906,Shell Recharge Devanahalli,DEVANAHALLI,KARNATAKA,13.26416000,77.71751000,Shell Recharge IN,1,Public,23.000000,Operational,2025-03-04 03:29:00.0000000,0xE6100000010C9ED2C1FA3F872A40642310AFEB6D5340,Paid
308907,Shell Recharge Anekal Road,NAGANAIKANAHALLI,KARNATAKA,12.76356000,77.70167000,Shell Recharge IN,1,Public,23.000000,Operational,2025-03-04 03:29:00.0000000,0xE6100000010C49111956F186294065A54929E86C5340,Paid
308913,Shell Recharge Pale,HUBBALLI,KARNATAKA,15.24005600,75.14345000,Shell Recharge IN,1,Public,23.000000,Operational,2025-03-04 03:29:00.0000000,0xE6100000010CCA6ABA9EE87A2E401EA7E8482EC95240,Paid
308914,Shell Recharge Heggeri Dharwad,BELUR,KARNATAKA,15.52849000,74.90613000,Shell Recharge IN,1,Public,23.000000,Operational,2025-03-04 03:29:00.0000000,0xE6100000010CAD86C43D960E2F402BFBAE08FEB95240,Paid
308915,Shell Recharge Advaith Hyundai Mangaluru,MANGALURU,KARNATAKA,12.90145000,74.84193000,Shell Recharge IN,1,Public,23.000000,Operational,2025-03-04 03:29:00.0000000,0xE6100000010C5AF5B9DA8ACD29405DE15D2EE2B55240,Paid
308916,"Shell Recharge Advaith Hyundai Mysuru ",MYSURU,KARNATAKA,12.34912000,76.57168000,Shell Recharge IN,1,Public,23.000000,Operational,2025-03-04 03:29:00.0000000,0xE6100000010C50C24CDBBFB22840BFF1B56796245340,Paid
308917,Blusmart Charging Station (Gottigere Hub),BENGALURU,KARNATAKA,12.85845000,77.58721000,JIO BP Pulse India,1,Public,20.000000,Operational,2025-03-04 03:29:00.0000000,0xE6100000010C9D8026C286B72940967840D994655340,Paid
308918,Blusmart Charging Station Electronic City Phase 1,BENGALURU,KARNATAKA,12.82734000,77.65552000,JIO BP Pulse India,1,Public,20.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010C6458C51B99A72940EE77280AF4695340,Paid
308919,Jio BP Chandapura,BENGALURU,KARNATAKA,12.79284000,77.72766000,JIO BP Pulse India,1,Public,20.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010CD9EBDD1FEF952940DFA63FFB916E5340,Paid
308920,JioBP Pulse Charging Hub - Electronic City Phase II,BENGALURU,KARNATAKA,12.86462000,77.67486000,JIO BP Pulse India,1,Public,20.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010C5FEFFE78AFBA29403A58FFE7306B5340,Paid
308921,"La Maison Citroën Hosur Road, Bengaluru",BENGALURU,KARNATAKA,12.86308000,77.65922000,JIO BP Pulse India,1,Public,20.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010CD2A92B9FE5B92940A03715A9306A5340,Paid
308922,Blusmart Charging Station (HSR Hub),BENGALURU,KARNATAKA,12.90212000,77.64191000,JIO BP Pulse India,1,Public,20.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010C922232ACE2CD29406C3EAE0D15695340,Paid
308923,ibis Bengaluru Hosur Road,BENGALURU,KARNATAKA,12.90073000,77.63203000,JIO BP Pulse India,1,Public,20.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010C5A0D897B2CCD2940D105F52D73685340,Paid
308924,Eagleton The Golf Resort,BIDADI,KARNATAKA,12.80007000,77.41324000,JIO BP Pulse India,1,Public,20.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010C7D0569C6A29929408A592F86725A5340,Paid
308925,Shivalli Restaurant 1,CHANNAPATNA,KARNATAKA,12.63923000,77.14021000,JIO BP Pulse India,1,Public,20.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010C813E9127494729409E245D33F9485340,Paid
308926,Vana Vihar Resort Bandipur,MEL KAMANAHALLI,KARNATAKA,11.70634000,76.64111000,Tata Power,1,Public,28.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010C9AB67F65A5692740DEC83CF207295340,Paid
308927,MC Resort Bandipura,MELUKAMANAHALLY,KARNATAKA,11.69692000,76.63576000,Statiq IN,1,Public,14.990000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010C4DDBBFB2D2642740B806B64AB0285340,Paid
308928,"Savoy, Ooty - IHCL SeleQtions",OOTY,TAMIL NADU,11.41494000,76.69288000,Tata Power,1,Public,21.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010CBF9A030473D426405C035B25582C5340,Paid
308929,Hotel Gem Park,OOTY,TAMIL NADU,11.42074000,76.70407000,Zeon Charging,2,Public,22.500000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010CF33CB83B6BD7264010069E7B0F2D5340,Paid
308930,Sterling Ooty - Fern Hill,OOTY,TAMIL NADU,11.39057000,76.69866000,Tata Power,1,Public,28.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010CF29881CAF8C726407FC16ED8B62C5340,Paid
308931,"Club Mahindra Resort - Derby Green, Ooty",OOTY,TAMIL NADU,11.40230000,76.69714000,Zeon Charging,1,Public,21.360989,Operational,2025-03-04 03:24:00.0000000,0xE6100000010C925CFE43FACD2640F12E17F19D2C5340,Paid
308932,"Welcome Heritage Ayatana, Ooty",MUTTINADU,TAMIL NADU,11.33652000,76.71073000,Zeon Charging,1,Public,19.500000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010C5CE674594CAC26404F92AE997C2D5340,Paid
308933,Gateway Coonoor,COONOO,TAMIL NADU,11.34605000,76.80108000,Tata Power,1,Public,21.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010CC58F31772DB12640B35E0CE544335340,Paid
308934,Wellington Gymkhana Club,WELLINGTON,TAMIL NADU,11.36142000,76.79607000,Zeon Charging,1,Public,19.500000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010C9B3DD00A0CB92640E9D495CFF2325340,Paid
308935,Adyar Ananda Bhavan,METTUPALAYAM,TAMIL NADU,11.32163000,76.91610000,Statiq IN,1,Public,24.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010C31D3F6AFACA4264066F7E461A13A5340,Paid
308936,Jio BP Pulse - Mettupalayam,METTUPALAYAM,TAMIL NADU,11.27928000,76.94778000,JIO BP Pulse India,1,Public,20.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010C90DAC4C9FD8E264062F3716DA83C5340,Paid
308937,Hotel Aadrika,CHIKKAMAGALURU,"KARNATAKA ",13.31755000,75.77101000,JIO BP Pulse India,1,Public,20.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010C8AB0E1E995A22A40E5B8533A58F15240,Paid
308938,The Grand Krishna Hotel,CHIKKAMAGALURU,KARNATAKA,13.32784000,75.77365000,Rebolt IN,1,Public,25.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010C2BA4FCA4DAA72A403A234A7B83F15240,Paid
308939,Hotel Sharada Comforts,SRINGERI,KARNATAKA,13.42865000,75.25619000,Rebolt IN,2,Public,20.060000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010C5DDC460378DB2A40FCE3BD6A65D05240,Paid
308940,Jyothis Residency,KOLLUR,KARNATAKA,13.86534000,74.81452000,Rebolt IN,1,Public,19.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010C5ED72FD80DBB2B40077C7E1821B45240,Paid
308941,Shreekumar Residency,HONNAVAR,KARNATAKA,14.32599000,74.42664000,Chargezone India,1,Public,15.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010C65A54929E8A62C4097CADB114E9B5240,Paid
308942,Hotel Lavender Elite,HONNAVAR,"KARNATAKA ",14.31660000,74.42836000,Rebolt IN,1,Public,18.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010CC3D32B6519A22C4088BA0F406A9B5240,Paid
308943,TSS Super market,YELLAPUR,KARNATAKA,14.96012000,74.71765000,Tata Power,1,Public,21.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010C967840D994EB2D405DFE43FAEDAD5240,Paid
308944,"TSS Super Market, Mundagod",MUNDGOD,KARNATAKA,14.97927000,75.04431000,Tata Power,1,Public,21.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010C68E89FE062F52D40B0389CF9D5C25240,Paid
308945,Hotel Panchavati,MUNAVALLI,KARNATAKA,14.94519000,75.25032000,Chargezone India,1,Public,21.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010C320395F1EFE32D4039622D3E05D05240,Paid
308946,Sai Ganesh Restaurant,HUBLI,KARNATAKA,15.27878000,75.14759000,Chargezone India,1,Public,24.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010CC98E8D40BC8E2E40DDCD531D72C95240,Paid
308949,Shreya Stellar Mall,HUBBALLI,KARNATAKA,15.35930000,75.12727000,Tata Power,1,Public,21.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010CD5E76A2BF6B72E40C3F0113125C85240,Paid
308950,Salimath Engineers,HUBBALLI,KARNATAKA,15.35533000,75.08915000,Tata Power,1,Public,21.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010C4B9352D0EDB52E400F9C33A2B4C55240,Paid
308951,MG Motor Bellad,HUBBALLI,KARNATAKA,15.40827000,75.06133000,Tata Power,1,Public,21.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010C37E0F3C308D12E40E010AAD4ECC35240,Paid
308953,Deol Punjabi Hotel & Lodge,KUNABEV,KARNATAKA,14.65406000,75.56992000,Wheels Drive IN,1,Public,20.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010C573ECBF3E04E2D408655BC9179E45240,Paid
308964,Ghar Ka Khana,HALE NIJAGAL,KARNATAKA,13.24891000,77.22395000,JIO BP Pulse India,1,Public,20.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010C734BAB21717F2A401C7C6132554E5340,Paid
308965,"Sree Auto, Tumkur",TUMAKURU,KARNATAKA,13.34529000,77.08027000,Tata Power,1,Public,21.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010C8D45D3D9C9B02A406536C82423455340,Paid
308970,Hotel Aroma Natural Veg,JAVAGONDNAHALLI,KARNATAKA,13.84672000,76.73602000,Chargezone India,1,Public,21.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010CFDBCA94885B12B40EC4CA1F31A2F5340,Paid
308971,Hotel Aroma Natural Veg,JAVAGONDNAHALLI,KARNATAKA,13.85060000,76.73702000,Statiq IN,1,Public,14.990000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010C88F4DBD781B32B40DE1FEF552B2F5340,Paid
308972,Dakshin Motors - TATA Service Center,HIRIYUR RURAL,KARNATAKA,13.92317000,76.64257000,Tata Power,1,Public,21.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010CF14BFDBCA9D82B4002D9EBDD1F295340,Paid
308973,Purohit Hotel,HIRIYUR,"KARNATAKA ",14.05210000,76.56153000,Chargezone India,1,Public,21.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010C423EE8D9AC1A2C40446E861BF0235340,Paid
308974,Akshara Pure Veg,AIMANGALA,KARNATAKA,14.08641000,76.54001000,Tata Power,1,Public,21.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010C401878EE3D2C2C40D4601A868F225340,Paid
308975,Hotel Anand Vihar,HULIKERE,KARNATAKA,14.62398000,76.46012000,Statiq IN,1,Public,14.990000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010C56B77A4E7A3F2D40130F289B721D5340,Paid
308976,Adishakti Cars,DAVANAGERE,KARNATAKA,14.44223000,75.95212000,Tata Power,1,Public,21.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010CC39E76F86BE22C408577B988EFFC5240,Paid
308977,Shiva Hotel,HARIHAR,KARNATAKA,14.53811000,75.75962000,Tata Power,1,Public,21.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010C164D672783132D40CD58349D9DF05240,Paid
308978,"TSS Super Market, Sirsi",SIRSI,"KARNATAKA ",14.62431430,74.84155546,Tata Power,1,Public,21.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010CABD9B91FA63F2D40189E6E0BDCB55240,Paid
308979,Mahindra Mahanth Motors,DAVANAGERE,KARNATAKA,14.47385000,75.88627000,Statiq IN,1,Public,14.990000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010C516B9A779CF22C40425BCEA5B8F85240,Paid
308980,Kahaani - The Food Journey,DAVANAGERE,KARNATAKA,14.44549000,75.89110000,Chargezone India,2,Public,21.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010CDC63E94317E42C40CC5D4BC807F95240,Paid
308981,Raastha Resto Bar,DAVANAGERE,KARNATAKA,14.44452000,75.89139000,Chargezone India,1,Public,21.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010CFAD51C2098E32C40D07EA4880CF95240,Paid
308982,Nisarga Family Restaurant,CHALAGERI,KARNATAKA,14.55971000,75.72506000,Statiq IN,1,Public,14.990000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010C037D224F921E2D40D1E80E6267EE5240,Paid
308983,Hotel Gajaraj Palace,KITTUR,KARNATAKA,15.58799000,74.78388000,Chargezone India,1,Public,21.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010C05C078060D2D2F4043FF04172BB25240,Paid
308984,Shri Mahalingeshwar Petroleums,BELAGAVI,"KARNATAKA ",15.80585000,74.57531000,Statiq IN,1,Public,14.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010C94F6065F989C2F40F4C308E1D1A45240,Paid
308985,BPCL Goral Petroleum,BELAGAVI,KARNATAKA,15.83662000,74.49365000,Statiq IN,1,Public,14.000000,Operational,2025-02-21 12:14:00.0000000,0xE6100000010CEA5BE67459AC2F40E86A2BF6979F5240,Paid
308986,Miraculum Kia,BELAGAVI,KARNATAKA,15.80545000,74.48541000,Tata Power,1,Public,21.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010C5C2041F1639C2F40B0C91AF5109F5240,Paid
308987,"Manickbag Automobiles, Belagavi",BELAGAVI,"KARNATAKA ",15.81880000,74.49224000,Tata Power,1,Public,21.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010CFAEDEBC039A32F401D7233DC809F5240,Paid
308988,Pai Resorts,BELAGAVI,KARNATAKA,15.86734455,74.52868440,Wheels Drive IN,1,Public,20.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010C493AB99514BC2F40F2F917F7D5A15240,Paid
308989,"UK27 The Fern - An Ecotel Hotel, Belagavi",BELAGAVI,"KARNATAKA ",15.87496000,74.51343000,JIO BP Pulse India,1,Public,24.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010CC79DD2C1FABF2F4042B28009DCA05240,Paid
308990,Hotel Ramdev,BELAGAVI,"KARNATAKA ",15.87828748,74.51579659,Chargezone India,1,Public,21.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010C292C86E5AEC12F400D5CB3CF02A15240,Paid
308991,RR Mall Belagavi,BELAGAVI,KARNATAKA,15.90161481,74.52143375,JIO BP Pulse India,1,Public,24.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010C1914D574A0CD2F40F6D1A92B5FA15240,Paid
308992,Gogte Plaza,BELAGAVI,KARNATAKA,15.92845146,74.52903791,Tata Power,1,Public,21.000000,Operational,2025-03-04 03:24:00.0000000,0xE6100000010C353F61FD5DDB2F40D472D2C1DBA15240,Paid
